No module named MySQLdb
         264835017 function calls (263963921 primitive calls) in 556.924 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 npyio.py:90(BagObj)
        1    0.000    0.000    0.000    0.000 info.py:176(<module>)
       12    0.000    0.000    0.000    0.000 getlimits.py:149(<lambda>)
        1    0.000    0.000    0.091    0.091 bsr.py:13(swig_import_helper)
        1    0.000    0.000    0.000    0.000 _nexml.py:2992(RestrictionObsMatrix)
       18    0.000    0.000    0.000    0.000 data.py:82(_create_method)
        1    0.000    0.000    0.000    0.000 _nexml.py:12206(StandardUncertainStateSet)
        1    0.000    0.000    0.000    0.000 _phyloxml.py:1654(MolSeq)
        3    0.000    0.000    0.000    0.000 numeric.py:2701(__init__)
        1    0.000    0.000    0.000    0.000 _nexml.py:3804(DNASeqMatrix)
        1    0.000    0.000    0.000    0.000 _nexml.py:7920(NetworkFloatEdge)
        1    0.000    0.000    0.000    0.000 _nexml.py:14055(ContinuousSeqs)
        1    0.000    0.000    0.000    0.000 _nexml.py:1589(AbstractSeqMatrix)
        1    0.000    0.000    0.000    0.000 _nexml.py:5047(AbstractRootEdge)
        1    0.000    0.000    0.000    0.000 contingency.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _nexml.py:3100(RestrictionSeqMatrix)
        1    0.000    0.000    0.000    0.000 {posix.urandom}
        1    0.000    0.000    0.000    0.000 _nexml.py:1273(Nexml)
        4    0.000    0.000    0.000    0.000 shape_base.py:8(atleast_1d)
       24    0.000    0.000    0.000    0.000 getlimits.py:13(_frz)
        2    0.000    0.000    0.000    0.000 {numpy.core.multiarray.set_string_function}
       12    0.000    0.000    0.000    0.000 utils.py:87(_set_function_name)
        1    0.000    0.000    0.000    0.000 arrayterator.py:21(Arrayterator)
        1    0.000    0.000    0.000    0.000 _phyloxml.py:2978(Confidence)
        1    0.000    0.000    0.000    0.000 compressed.py:19(_cs_matrix)
        1    0.000    0.000    0.000    0.000 _nexml.py:10525(DNAState)
        1    0.000    0.000    0.000    0.000 _nexml.py:4047(AbstractObs)
        4    0.000    0.000    0.000    0.000 _util.py:23(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:49(normalize_encoding)
        1    0.000    0.000    0.000    0.000 _nexml.py:11454(CellSet)
        1    0.000    0.000    0.000    0.000 tempfile.py:501(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 _nexml.py:4271(IDTagged)
        6    0.000    0.000    0.000    0.000 opcode.py:35(jrel_op)
        1    0.000    0.000    0.000    0.000 _nexml.py:8114(TreeNode)
        1    0.000    0.000    0.000    0.000 _nexml.py:7251(AbstractSet)
        4    0.000    0.000    0.000    0.000 warnings.py:355(__exit__)
        1    0.000    0.000    0.000    0.000 _nexml.py:13824(AbstractPolymorphicStateSet)
        1    0.000    0.000    0.000    0.000 distributions.py:830(rv_continuous)
        1    0.000    0.000    0.000    0.000 _nexml.py:10899(AbstractUncertainStateSet)
        1    0.000    0.000    0.000    0.000 random.py:100(seed)
        1    0.000    0.000    0.000    0.000 _nexml.py:7387(OptionalTaxonLinked)
        6    0.000    0.000    0.000    0.000 opcode.py:39(jabs_op)
        4    0.000    0.000    0.000    0.000 functools.py:39(wraps)
        1    0.000    0.000    0.000    0.000 __future__.py:48(<module>)
        1    0.000    0.000    0.000    0.000 _nexml.py:11778(TaxonSet)
        3    0.000    0.000    0.000    0.000 numeric.py:2705(__enter__)
        1    0.000    0.000    0.000    0.000 _nexml.py:2212(Labelled)
        1    0.000    0.000    0.000    0.000 _nexml.py:3560(AAFormat)
        1    0.000    0.000    0.000    0.000 fnmatch.py:11(<module>)
        1    0.000    0.000    0.000    0.000 _nexml.py:3912(DNAFormat)
        1    0.000    0.000    0.000    0.000 _nexml.py:7674(FloatNetwork)
        1    0.000    0.000    0.000    0.000 faces.py:220(TextFace)
        1    0.000    0.000    0.000    0.000 clustertree.py:51(ClusterNode)
        1    0.000    0.000    0.000    0.000 _nexml.py:8208(Trees)
        1    0.000    0.000    0.000    0.000 _nexml.py:4348(Taxa)
        1    0.000    0.000    0.000    0.000 _nexml.py:4460(Taxon)
        1    0.000    0.000    0.000    0.000 _iotools.py:155(LineSplitter)
        1    0.000    0.000    0.000    0.000 _phyloxml.py:393(Phyloxml)
       19    0.000    0.000    0.000    0.000 __init__.py:75(__init__)
        1    0.000    0.000    0.000    0.000 lsqr.py:50(<module>)
        1    0.000    0.000    0.000    0.000 _nexml.py:10155(DNAChar)
        1    0.000    0.000    0.000    0.000 {numpy.core.multiarray.set_typeDict}
        1    0.000    0.000    0.000    0.000 _nexml.py:12563(RNAUncertainStateSet)
        1    0.000    0.000    0.000    0.000 atexit.py:37(register)
        1    0.000    0.000    0.000    0.000 Image.py:447(Image)
       12    0.000    0.000    0.000    0.000 _weakrefset.py:16(__init__)
        1    0.000    0.000    0.000    0.000 weakref.py:282(__init__)
       37    0.000    0.000    0.000    0.000 abc.py:15(abstractmethod)
        1    0.000    0.000    0.000    0.000 _phyloxml.py:2887(Uri)
        1    0.000    0.000    0.000    0.000 _nexml.py:15306(ProteinSeqs)
        1    0.000    0.000    0.000    0.000 _nexml.py:364(MemberSpec_)
        6    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        1    0.000    0.000    0.000    0.000 _nexml.py:2857(RNAFormat)
        1    0.000    0.000    0.000    0.000 cgi.py:352(FieldStorage)
        2    0.000    0.000    0.000    0.000 getlimits.py:148(<lambda>)
        1    0.000    0.000    0.000    0.000 difflib.py:1670(HtmlDiff)
        1    0.000    0.000    0.000    0.000 nonlin.py:1264(ExcitingMixing)
        1    0.000    0.000    0.000    0.000 _nexml.py:5738(TreeIntEdge)
        1    0.000    0.000    0.000    0.000 _nexml.py:14672(RnaSeqs)
        1    0.000    0.000    0.000    0.000 getlimits.py:194(iinfo)
        1    0.000    0.000    0.000    0.000 _nexml.py:2103(ContinuousFormat)
        1    0.000    0.000    0.000    0.000 utils.py:1400(WarningManager)
        1    0.000    0.000    0.000    0.000 _nexml.py:13187(AAUncertainStateSet)
        1    0.000    0.000    0.000    0.000 seqgroup.py:56(SeqGroup)
        1    0.000    0.000    0.000    0.000 _nexml.py:14309(StandardSeqs)
        1    0.000    0.000    0.000    0.000 dok.py:27(dok_matrix)
        1    0.000    0.000    0.000    0.000 _laplacian.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _nexml.py:15686(DnaSeqs)
        1    0.000    0.000    0.000    0.000 pprint.py:84(PrettyPrinter)
       12    0.000    0.000    0.000    0.000 _weakrefset.py:52(_commit_removals)
       14    0.000    0.000    0.000    0.000 {numpy.core.umath.geterrobj}
        5    0.000    0.000    0.000    0.000 iterative.py:70(combine)
        1    0.000    0.000    0.000    0.000 _nexml.py:6316(RestrictionObs)
        1    0.000    0.000    0.000    0.000 _nexml.py:6562(DNAObs)
        1    0.000    0.000    0.000    0.000 _phyloxml.py:3606(BranchColor)
        1    0.000    0.000    0.000    0.000 codecs.py:77(__new__)
        1    0.000    0.000    0.000    0.000 UserDict.py:58(get)
        3    0.000    0.000    0.000    0.000 six.py:74(_import_module)
        1    0.000    0.000    0.000    0.000 posixpath.py:336(normpath)
        2    0.000    0.000    0.000    0.000 posixpath.py:68(join)
        1    0.000    0.000    0.000    0.000 difflib.py:44(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 core.py:5564(mvoid)
        1    0.000    0.000    0.000    0.000 _nexml.py:12812(RestrictionMatrixSeqRow)
        1    0.000    0.000    0.000    0.000 compat.py:110(Unpickler)
        3    0.000    0.000    0.000    0.000 core.py:737(__init__)
        1    0.000    0.000    0.000    0.000 main.py:118(_Background)
        1    0.000    0.000    0.000    0.000 core.py:5767(__new__)
        1    0.000    0.000    0.000    0.000 _nexml.py:5960(TreeFloatEdge)
        1    0.000    0.000    0.000    0.000 _import_tools.py:8(PackageLoader)
        1    0.000    0.000    0.000    0.000 extras.py:1431(__init__)
        1    0.000    0.000    0.000    0.000 tempfile.py:108(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 copy_reg.py:14(pickle)
        1    0.000    0.000    0.000    0.000 _nexml.py:15052(RestrictionSeqs)
        1    0.000    0.000    0.000    0.000 {_ctypes.dlopen}
        1    0.000    0.000    0.000    0.000 _phyloxml.py:2462(Reference)
        1    0.000    0.000    0.000    0.000 _nexml.py:475(Meta)
        1    0.000    0.000    0.000    0.000 npyio.py:133(NpzFile)
        1    0.000    0.000    0.000    0.000 _nexml.py:11852(NetworkNode)
        1    0.000    0.000    0.000    0.000 core.py:5761(MaskedConstant)
        1    0.000    0.000    0.000    0.000 _nexml.py:11366(TreeAndNetworkSet)
        1    0.000    0.000    0.000    0.000 _phyloxml.py:3389(Polygon)
        3    0.000    0.000    0.000    0.000 doccer.py:116(_doc)
        1    0.000    0.000    0.000    0.000 {math.exp}
        1    0.000    0.000    0.000    0.000 lil.py:23(lil_matrix)
        1    0.000    0.000    0.000    0.000 kde.py:41(gaussian_kde)
        1    0.000    0.000    0.000    0.000 extract.py:2(<module>)
        1    0.000    0.000    0.000    0.000 main.py:143(_ActionDelegator)
        1    0.000    0.000    0.000    0.000 _nexml.py:771(attrExtensions)
        1    0.000    0.000    0.000    0.000 {function seed at 0x7fdac0af8848}
        1    0.000    0.000    0.000    0.000 rfc822.py:770(AddressList)
        1    0.000    0.000    0.000    0.000 _nexml.py:8031(AbstractNode)
        1    0.000    0.000    0.000    0.000 runner.py:28(TextTestResult)
        2    0.000    0.000    0.000    0.000 numeric.py:1617(set_string_function)
        1    0.000    0.000    0.000    0.000 _nexml.py:7311(TaxaLinked)
        1    0.000    0.000    0.000    0.000 copy.py:113(_copy_with_constructor)
        1    0.000    0.000    0.000    0.000 _nexml.py:11676(StateSet)
        1    0.000    0.000    0.000    0.000 rv.py:1(<module>)
        1    0.000    0.000    0.000    0.000 main.py:63(TestProgram)
        1    0.000    0.000    0.000    0.000 _nexml.py:9233(RNAState)
        6    0.000    0.000    0.000    0.000 hashlib.py:94(__get_openssl_constructor)
        1    0.000    0.000    0.000    0.000 _nexml.py:9628(RestrictionState)
        1    0.000    0.000    0.000    0.000 distributions.py:2148(norm_gen)
        1    0.000    0.000    0.000    0.000 _phyloxml.py:1736(Accession)
        1    0.000    0.000    0.000    0.000 numbers.py:34(Complex)
        1    0.000    0.000    0.000    0.000 _nexml.py:848(AbstractMapping)
        1    0.000    0.000    0.000    0.000 _nexml.py:10820(AbstractSeqRow)
        1    0.000    0.000    0.000    0.000 six.py:368(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 _nexml.py:10603(AbstractBlock)
        1    0.000    0.000    0.000    0.000 webapp.py:50(WebTreeApplication)
        1    0.000    0.000    0.000    0.000 loader.py:38(TestLoader)
        2    0.000    0.000    0.000    0.000 six.py:157(_resolve)
        1    0.000    0.000    0.000    0.000 _nexml.py:11528(RowSet)
        2    0.000    0.000    0.000    0.000 utils.py:212(<lambda>)
        1    0.000    0.000    0.000    0.000 StringIO.py:42(StringIO)
        1    0.000    0.000    0.000    0.000 _nexml.py:7017(AbstractState)
        1    0.000    0.000    0.000    0.000 _nexml.py:13736(AbstractSeqs)
        9    0.000    0.000    0.000    0.000 {vars}
        3    0.000    0.000    0.000    0.000 {math.log}
        7    0.000    0.000    0.000    0.000 case.py:609(_deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:961(SafeEval)
       12    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 difflib.py:764(Differ)
        1    0.000    0.000    0.000    0.000 csc.py:21(csc_matrix)
        1    0.000    0.000    0.000    0.000 doccer.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion.py:14(BaseQuadraticSubproblem)
        1    0.000    0.000    0.000    0.000 distributions.py:4310(johnsonsb_gen)
        1    0.000    0.000    0.000    0.000 umfpack.py:266(UmfpackContext)
        1    0.000    0.000    0.000    0.000 faces.py:1705(SequencePlotFace)
        1    0.000    0.000    0.000    0.000 index_tricks.py:456(__init__)
        1    0.000    0.000    0.000    0.000 numeric.py:2716(_setdef)
        1    0.000    0.000    0.000    0.000 bsr.py:22(bsr_matrix)
       30    0.000    0.000    0.000    0.000 decorator.py:52(__iter__)
        1    0.000    0.000    0.000    0.000 numerictypes.py:780(__getitem__)
        1    0.000    0.000    0.000    0.000 _nexml.py:988(AAMapping)
        1    0.000    0.000    0.000    0.000 index_tricks.py:439(CClass)
        4    0.000    0.000    0.000    0.000 six.py:69(_add_doc)
        1    0.000    0.000    0.000    0.000 _datasource.py:72(__init__)
        1    0.000    0.000    0.000    0.000 machar.py:17(MachAr)
        1    0.000    0.000    0.000    0.000 random.py:72(Random)
        1    0.000    0.000    0.000    0.000 collections.py:26(OrderedDict)
        1    0.000    0.000    0.000    0.000 main.py:249(TreeStyle)
        1    0.000    0.000    0.000    0.000 extras.py:1501(__init__)
        1    0.000    0.000    0.000    0.000 copy.py:66(copy)
        1    0.000    0.000    0.000    0.000 _nexml.py:1102(StandardMapping)
        3    0.000    0.000    0.000    0.000 numeric.py:2710(__exit__)
        2    0.000    0.000    0.000    0.000 {math.log10}
        1    0.000    0.000    0.000    0.000 index_tricks.py:85(nd_grid)
        1    0.000    0.000    0.000    0.000 model.py:64(Model)
        1    0.000    0.000    0.000    0.000 nonlin.py:685(LowRankMatrix)
        1    0.000    0.000    0.000    0.000 tokenize.py:46(any)
        1    0.000    0.000    0.000    0.000 case.py:1018(FunctionTestCase)
        1    0.000    0.000    0.000    0.000 copy_reg.py:95(_slotnames)
        1    0.000    0.000    0.000    0.000 httplib.py:680(HTTPConnection)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:158(_ndptr)
       12    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:1124(Http)
        1    0.000    0.000    0.000    0.000 socket.py:235(_fileobject)
       39    0.000    0.000    0.000    0.000 decorator.py:90(<lambda>)
       11    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 data.py:21(_data_matrix)
        1    0.000    0.000    0.000    0.000 matfuncs.py:107(MatrixPowerOperator)
        2    0.000    0.000    0.000    0.000 index_tricks.py:145(__init__)
        3    0.000    0.000    0.000    0.000 warnings.py:14(warnpy3k)
        1    0.000    0.000    0.000    0.000 keyword.py:11(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 numbers.py:295(Integral)
        1    0.000    0.000    0.000    0.000 numbers.py:169(Real)
        1    0.000    0.000    0.000    0.000 distributions.py:6179(rv_discrete)
        1    0.000    0.000    0.000    0.000 urllib.py:116(URLopener)
        1    0.000    0.000    0.000    0.000 _phyloxml.py:298(MixedContainer)
        1    0.000    0.000    0.000    0.000 getopt.py:38(GetoptError)
        1    0.000    0.000    0.000    0.000 _nexml.py:298(MixedContainer)
        1    0.000    0.000    0.000    0.000 _ode.py:564(IntegratorBase)
        3    0.000    0.000    0.000    0.000 {delattr}
        2    0.000    0.000    0.000    0.000 {locals}
        1    0.000    0.000    0.000    0.000 records.py:85(format_parser)
       16    0.000    0.000    0.000    0.000 decorator.py:185(<genexpr>)
        1    0.000    0.000    0.000    0.000 runner.py:119(TextTestRunner)
        1    0.000    0.000    0.000    0.000 tempfile.py:372(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 _ode.py:103(ode)
        1    0.000    0.000    0.000    0.000 iri2uri.py:6(<module>)
        1    0.000    0.000    0.000    0.000 socks.py:116(socksocket)
        3    0.000    0.000    0.000    0.000 __init__.py:494(CFunctionType)
        1    0.000    0.000    0.000    0.000 distributions.py:3609(gamma_gen)
        1    0.000    0.000    0.000    0.000 index_tricks.py:213(AxisConcatenator)
        1    0.000    0.000    0.000    0.000 numerictypes.py:866(<lambda>)
        1    0.000    0.000    0.000    0.000 distributions.py:426(rv_frozen)
        1    0.000    0.000    0.000    0.000 core.py:5940(__init__)
        1    0.000    0.000    0.000    0.000 arrayprint.py:743(TimedeltaFormat)
        1    0.000    0.000    0.000    0.000 getlimits.py:24(finfo)
        1    0.000    0.000    0.000    0.000 {_ctypes.set_conversion_mode}
        1    0.000    0.000    0.000    0.000 rfc822.py:496(AddrlistClass)
        1    0.000    0.000    0.000    0.000 colorsys.py:17(<module>)
       12    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
        1    0.000    0.000    0.000    0.000 faces.py:402(ProfileFace)
        1    0.000    0.000    0.000    0.000 faces.py:312(AttrFace)
        1    0.000    0.000    0.000    0.000 _phyloxml.py:364(MemberSpec_)
        1    0.000    0.000    0.000    0.000 _ode.py:612(vode)
        1    0.000    0.000    0.000    0.000 coo.py:20(coo_matrix)
        1    0.000    0.000    0.000    0.000 __init__.py:50(Nexml)
        1    0.000    0.000    0.000    0.000 _binary.py:14(<module>)
        4    0.000    0.000    0.000    0.000 getlimits.py:147(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:332(CDLL)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:14(DummyArray)
        1    0.000    0.000    0.000    0.000 distributions.py:5014(nct_gen)
        1    0.000    0.000    0.000    0.000 extras.py:224(_fromnxfunction)
        1    0.000    0.000    0.000    0.000 distributions.py:4903(ncf_gen)
        1    0.000    0.000    0.000    0.000 core.py:2469(MaskedIterator)
        1    0.000    0.000    0.000    0.000 cgi.py:327(MiniFieldStorage)
        1    0.000    0.000    0.000    0.000 _datasource.py:49(_FileOpeners)
        1    0.000    0.000    0.000    0.000 nonlin.py:1322(KrylovJacobian)
        1    0.000    0.000    0.000    0.000 runner.py:12(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 string.py:131(__init__)
        1    0.000    0.000    0.000    0.000 records.py:286(recarray)
        1    0.000    0.000    0.000    0.000 function_base.py:1405(vectorize)
        1    0.000    0.000    0.000    0.000 records.py:216(record)
        1    0.000    0.000    0.000    0.000 polyutils.py:48(RankWarning)
        1    0.000    0.000    0.000    0.000 _expm_multiply.py:241(MatrixPowerOperator)
        1    0.000    0.000    0.000    0.000 __init__.py:914(HTTPSConnectionWithTimeout)
        1    0.000    0.000    0.000    0.000 core.py:2250(_MaskedPrintOption)
        1    0.000    0.000    0.000    0.000 __init__.py:465(Authentication)
        1    0.000    0.000    0.000    0.000 evolevents.py:44(EvolEvent)
        1    0.000    0.000    0.000    0.000 contextlib.py:54(contextmanager)
        2    0.000    0.000    0.000    0.000 inspect.py:59(isclass)
        1    0.000    0.000    0.000    0.000 dia.py:17(dia_matrix)
        1    0.000    0.000    0.000    0.000 interface.py:10(LinearOperator)
        1    0.000    0.000    0.000    0.000 memmap.py:23(memmap)
        2    0.000    0.000    0.000    0.000 __init__.py:429(__init__)
        1    0.000    0.000    0.000    0.000 numbers.py:270(Rational)
        1    0.000    0.000    0.000    0.000 calendar.py:126(Calendar)
        1    0.000    0.000    0.000    0.000 suite.py:252(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 faces.py:1003(CircleFace)
        1    0.000    0.000    0.000    0.000 faces.py:916(TreeFace)
        1    0.000    0.000    0.000    0.000 faces.py:977(RectFace)
        1    0.000    0.000    0.000    0.000 ssl.py:196(SSLSocket)
        2    0.000    0.000    0.000    0.000 tokenize.py:47(maybe)
        1    0.000    0.000    0.000    0.000 suite.py:78(TestSuite)
        1    0.000    0.000    0.000    0.000 mimetools.py:20(Message)
        1    0.000    0.000    0.000    0.000 utils.py:92(_Deprecate)
        1    0.000    0.000    0.000    0.000 core.py:5928(__init__)
        3    0.000    0.000    0.000    0.000 _inspect.py:161(<lambda>)
        1    0.000    0.000    0.000    0.000 ascii.py:13(Codec)
        1    0.000    0.000    0.000    0.000 arrayprint.py:532(FloatFormat)
        1    0.000    0.000    0.000    0.000 faces.py:1035(StaticItemFace)
        1    0.000    0.000    0.000    0.000 distributions.py:2377(beta_gen)
        1    0.000    0.000    0.000    0.000 calendar.py:132(__init__)
        1    0.000    0.000    0.000    0.000 _nexml_tree.py:47(Children)
        4    0.000    0.000    0.000    0.000 core.py:2441(__get__)
        1    0.000    0.000    0.000    0.000 csr.py:22(csr_matrix)
        3    0.000    0.000    0.000    0.000 __init__.py:104(CFunctionType)
        6    0.000    0.000    0.000    0.000 core.py:769(__init__)
        1    0.000    0.000    0.000    0.000 numerictypes.py:560(_python_type)
        1    0.000    0.000    0.000    0.000 __init__.py:48(Phyloxml)
        1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
        1    0.000    0.000    0.000    0.000 linalg.py:43(LinAlgError)
        1    0.000    0.000    0.000    0.000 case.py:98(_AssertRaisesContext)
        1    0.000    0.000    0.000    0.000 UserDict.py:70(__contains__)
        1    0.000    0.000    0.000    0.000 ascii.py:20(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 _expm_multiply.py:316(LazyOperatorNormInfo)
        1    0.000    0.000    0.000    0.000 {binascii.hexlify}
        1    0.000    0.000    0.000    0.000 faces.py:1136(PieChartFace)
        1    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.000    0.000 core.py:2399(_arraymethod)
        1    0.000    0.000    0.000    0.000 numeric.py:2639(errstate)
        2    0.000    0.000    0.000    0.000 {thread.allocate_lock}
        1    0.000    0.000    0.000    0.000 index_tricks.py:510(ndindex)
        1    0.000    0.000    0.000    0.000 cgi.py:803(SvFormContentDict)
        1    0.000    0.000    0.000    0.000 cgi.py:865(FormContent)
        1    0.000    0.000    0.000    0.000 core.py:883(_MaskedBinaryOperation)
        1    0.000    0.000    0.000    0.000 index_tricks.py:461(ndenumerate)
        1    0.000    0.000    0.000    0.000 io.py:69(IOBase)
        1    0.000    0.000    0.000    0.000 __init__.py:159(py_object)
        1    0.000    0.000    0.000    0.000 calendar.py:376(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 faces.py:1173(BarChartFace)
        1    0.000    0.000    0.000    0.000 utils.py:1368(WarningMessage)
        1    0.000    0.000    0.000    0.000 collections.py:387(Counter)
        1    0.000    0.000    0.000    0.000 __init__.py:388(PyDLL)
        1    0.000    0.000    0.000    0.000 _ode.py:434(complex_ode)
        1    0.000    0.000    0.000    0.000 _import_tools.py:336(PackageLoaderDebug)
        1    0.000    0.000    0.000    0.000 decorator.py:63(FunctionMaker)
        1    0.000    0.000    0.000    0.000 urllib.py:610(FancyURLopener)
        1    0.000    0.000    0.000    0.000 core.py:1032(_DomainedBinaryOperation)
        1    0.000    0.000    0.000    0.000 arpack.py:956(IterOpInv)
        1    0.000    0.000    0.000    0.000 faces.py:1061(DynamicItemFace)
        1    0.000    0.000    0.000    0.000 pickle.py:58(PickleError)
        1    0.000    0.000    0.000    0.000 tree.py:88(TreeError)
        1    0.000    0.000    0.000    0.000 optimize.py:71(Result)
        1    0.000    0.000    0.000    0.000 tokenize.py:179(Untokenizer)
        1    0.000    0.000    0.000    0.000 core.py:7187(_convert2ma)
        1    0.000    0.000    0.000    0.000 quadpack.py:621(_RangeFunc)
        1    0.000    0.000    0.000    0.000 distributions.py:7161(binom_gen)
        3    0.000    0.000    0.000    0.000 core.py:784(__init__)
        1    0.000    0.000    0.000    0.000 httplib.py:1235(IncompleteRead)
        1    0.000    0.000    0.000    0.000 _ode.py:1016(lsoda)
        6    0.000    0.000    0.001    0.000 <string>:1(non_reentrant)
        5    0.000    0.000    0.000    0.000 iterative.py:69(set_docstring)
        3    0.000    0.000    0.000    0.000 sre_parse.py:205(tell)
        1    0.000    0.000    0.000    0.000 distributions.py:4826(nakagami_gen)
        1    0.000    0.000    0.000    0.000 _ode.py:766(zvode)
        1    0.000    0.000    0.000    0.000 six.py:104(_resolve)
        1    0.000    0.000    0.000    0.000 core.py:805(_MaskedUnaryOperation)
        1    0.000    0.000    0.000    0.000 faces.py:2054(InteractiveLetterItem)
        1    0.000    0.000    0.000    0.000 distributions.py:3914(gumbel_r_gen)
        1    0.000    0.000    0.000    0.000 copy_reg.py:27(constructor)
        1    0.000    0.000    0.000    0.000 distributions.py:3275(frechet_r_gen)
        1    0.000    0.000    0.000    0.000 faces.py:838(OLD_SequenceFace)
        1    0.000    0.000    0.000    0.000 _ode.py:880(dopri5)
        1    0.000    0.000    0.000    0.000 inspect.py:632(BlockFinder)
        1    0.000    0.000    0.000    0.000 httplib.py:1268(LineTooLong)
        1    0.000    0.000    0.000    0.000 faces.py:963(_RectItem)
        1    0.000    0.000    0.000    0.000 distributions.py:4709(gilbrat_gen)
        1    0.000    0.000    0.000    0.000 __init__.py:428(LibraryLoader)
        1    0.000    0.000    0.000    0.000 shutil.py:34(SpecialFileError)
        1    0.000    0.000    0.000    0.000 decorator.py:45(getfullargspec)
        1    0.000    0.000    0.000    0.000 __init__.py:746(ProxyInfo)
        1    0.000    0.000    0.000    0.000 six.py:93(MovedModule)
        1    0.000    0.000    0.000    0.000 distributions.py:3226(foldnorm_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:7275(nbinom_gen)
        1    0.000    0.000    0.000    0.000 faces.py:1399(SequenceItem)
        1    0.000    0.000    0.000    0.000 shutil.py:31(Error)
        1    0.000    0.000    0.000    0.000 arrayprint.py:715(DatetimeFormat)
        1    0.000    0.000    0.000    0.000 six.py:55(X)
        2    0.000    0.000    0.000    0.000 index_tricks.py:627(__init__)
        1    0.000    0.000    0.000    0.000 typeconv.py:53(_oldtypecodes)
        1    0.000    0.000    0.000    0.000 faces.py:1112(_PieChartItem)
        1    0.000    0.000    0.000    0.000 __init__.py:243(c_char_p)
        1    0.000    0.000    0.000    0.000 faces.py:1464(SeqMotifFace)
        1    0.000    0.000    0.000    0.000 __init__.py:112(ModuleDeprecationWarning)
        1    0.000    0.000    0.000    0.000 faces.py:1094(RandomFace)
        1    0.000    0.000    0.000    0.000 calendar.py:66(_localized_day)
        1    0.000    0.000    0.000    0.000 core.py:5871(_extrema_operation)
        1    0.000    0.000    0.000    0.000 __init__.py:359(_FuncPtr)
        1    0.000    0.000    0.000    0.000 numeric.py:49(ComplexWarning)
        1    0.000    0.000    0.000    0.000 core.py:128(MAError)
        1    0.000    0.000    0.000    0.000 _nexml.py:287(GDSParseError)
        1    0.000    0.000    0.000    0.000 distributions.py:3404(genpareto_gen)
        1    0.000    0.000    0.000    0.000 urlparse.py:129(ParseResult)
        1    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 arrayprint.py:688(LongComplexFormat)
        1    0.000    0.000    0.000    0.000 compat.py:117(Pickler)
        1    0.000    0.000    0.000    0.000 distributions.py:5194(pearson3_gen)
        1    0.000    0.000    0.000    0.000 faces.py:1355(QGraphicsTriangleItem)
        1    0.000    0.000    0.000    0.000 distributions.py:3317(frechet_l_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4188(invgamma_gen)
        1    0.000    0.000    0.000    0.000 core.py:5982(_frommethod)
        1    0.000    0.000    0.000    0.000 six.py:352(Module_six_moves_urllib_robotparser)
        1    0.000    0.000    0.000    0.000 distributions.py:2918(dweibull_gen)
        1    0.000    0.000    0.000    0.000 six.py:333(Module_six_moves_urllib_response)
        1    0.000    0.000    0.000    0.000 __init__.py:291(c_wchar_p)
        1    0.000    0.000    0.000    0.000 distributions.py:3490(genextreme_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:2794(chi2_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4862(ncx2_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3086(fatiguelife_gen)
        1    0.000    0.000    0.000    0.000 numerictypes.py:772(_typedict)
        1    0.000    0.000    0.000    0.000 distributions.py:4661(lognorm_gen)
        1    0.000    0.000    0.000    0.000 {method 'get' of 'dictproxy' objects}
